vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code,ablation_variant
V048,bm25,21.36,1,1,181.55,35.72,46.23,7.22,34.58,68.06,39.03,19.24,4,emergency,>=5_years,low,0,0,Full GDT
V049,gdt,20.39,1,1,127.5,26.66,24.99,4.56,20.95,77.38,17.94,14.11,1,critical_care,<5_years,low,0,1,Full GDT
V049,control,25.76,1,1,222.91,40.88,48.72,14.34,41.41,72.81,39.13,28.85,2,critical_care,<5_years,low,0,0,Full GDT
V049,cma,21.87,1,1,159.39,35.19,35.06,18.07,28.67,78.43,36.01,14.9,3,critical_care,<5_years,low,0,1,Full GDT
V049,bm25,28.07,1,1,188.18,39.63,39.63,10.39,43.41,68.0,45.73,30.61,4,critical_care,<5_years,low,0,0,Full GDT
V050,gdt,77.2,1,4,133.29,39.24,45.73,10.54,44.56,61.82,49.21,23.58,1,internal_medicine,<5_years,high,0,1,Full GDT
V050,cma,86.25,1,4,137.76,43.79,54.94,18.75,49.67,60.52,48.69,30.2,2,internal_medicine,<5_years,high,0,1,Full GDT
V050,control,91.42,1,4,181.32,54.41,72.53,14.62,69.04,60.08,67.35,42.82,3,internal_medicine,<5_years,high,0,0,Full GDT
V050,bm25,89.14,1,4,185.53,53.43,73.1,21.68,61.55,46.76,68.52,48.97,4,internal_medicine,<5_years,high,0,0,Full GDT
V051,bm25,48.32,1,2,200.52,46.97,56.41,11.68,55.87,69.06,53.36,35.47,1,internal_medicine,>=5_years,low,0,0,Full GDT
V051,control,46.43,1,2,200.58,43.44,52.94,12.45,51.13,69.07,47.92,27.12,2,internal_medicine,>=5_years,low,0,0,Full GDT
V051,cma,40.67,1,2,150.07,38.58,43.5,11.2,35.97,78.61,39.34,22.88,3,internal_medicine,>=5_years,low,0,1,Full GDT
V051,gdt,38.37,1,2,127.4,31.97,34.79,9.28,23.44,73.66,31.78,18.85,4,internal_medicine,>=5_years,low,0,1,Full GDT
V052,bm25,112.67,1,5,181.32,60.6,81.19,29.95,79.89,48.44,75.38,48.78,1,emergency,<5_years,high,0,0,Full GDT
V052,gdt,92.82,1,5,127.77,45.89,59.04,17.98,57.95,54.05,50.54,35.76,2,emergency,<5_years,high,0,1,Full GDT
V052,cma,109.11,1,5,131.9,50.97,72.65,12.57,67.65,56.45,64.74,31.75,3,emergency,<5_years,high,0,1,Full GDT
V052,control,123.71,1,5,181.83,60.18,81.42,15.38,83.5,47.24,82.29,51.23,4,emergency,<5_years,high,0,0,Full GDT
V053,cma,78.27,1,4,133.89,40.83,51.33,13.28,43.81,60.91,52.9,22.71,1,hospital_medicine,>=5_years,high,0,1,Full GDT
V053,control,89.75,1,4,198.4,55.5,70.87,19.03,70.24,56.91,72.87,43.09,2,hospital_medicine,>=5_years,high,0,0,Full GDT
V053,gdt,73.79,1,4,127.08,39.8,53.51,12.05,44.72,67.08,42.43,19.0,3,hospital_medicine,>=5_years,high,0,1,Full GDT
V053,bm25,87.58,1,4,180.87,54.0,76.13,16.42,71.34,54.32,70.05,35.75,4,hospital_medicine,>=5_years,high,0,0,Full GDT
V054,bm25,46.62,1,2,185.9,41.24,54.14,8.35,56.04,58.64,45.43,24.83,1,critical_care,>=5_years,low,0,0,Full GDT
V054,cma,39.92,1,2,150.42,37.27,38.63,16.4,27.97,77.88,38.57,24.18,2,critical_care,>=5_years,low,0,1,Full GDT
V054,control,56.14,1,2,189.67,43.9,53.33,14.03,48.83,63.92,56.33,26.96,3,critical_care,>=5_years,low,0,0,Full GDT
V054,gdt,36.44,1,2,125.69,32.88,35.93,8.27,33.57,72.1,34.47,12.93,4,critical_care,>=5_years,low,0,1,Full GDT
V055,control,49.75,1,2,181.79,43.11,51.33,13.82,55.42,67.63,50.41,20.07,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V055,cma,35.29,1,2,141.14,31.85,35.24,6.69,28.63,69.9,32.73,17.9,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V055,gdt,38.41,1,2,124.52,33.82,28.43,17.3,30.68,78.7,29.16,18.67,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V055,bm25,154.48,0,2,194.79,65.81,95.06,30.54,83.33,46.36,87.08,52.46,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V056,control,76.94,1,3,185.66,49.02,65.07,18.91,56.25,57.2,62.58,34.11,1,internal_medicine,>=5_years,low,1,0,Full GDT
V056,bm25,68.14,1,3,199.74,48.27,61.69,17.79,55.51,52.97,63.1,38.57,2,internal_medicine,>=5_years,low,1,0,Full GDT
V056,cma,56.87,1,3,132.0,39.48,45.12,14.97,44.69,70.23,42.58,19.29,3,internal_medicine,>=5_years,low,1,1,Full GDT
V056,gdt,55.54,1,3,127.9,34.79,39.11,9.16,36.96,73.13,38.42,11.98,4,internal_medicine,>=5_years,low,1,1,Full GDT
V057,gdt,41.13,1,2,133.37,36.28,40.24,12.63,25.71,84.56,38.92,15.58,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V057,cma,39.76,1,2,146.25,34.23,34.97,6.31,34.99,72.18,37.61,19.3,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V057,bm25,48.0,1,2,189.3,45.36,51.03,17.86,57.47,70.16,53.4,22.25,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V057,control,54.2,1,2,204.14,47.6,57.79,19.91,57.07,64.43,58.44,27.99,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V058,bm25,74.76,1,3,189.72,49.36,56.89,26.14,55.99,60.14,60.49,36.52,1,internal_medicine,<5_years,low,1,0,Full GDT
V058,gdt,59.93,1,3,141.25,36.45,37.42,9.26,39.58,71.57,38.11,22.76,2,internal_medicine,<5_years,low,1,1,Full GDT
V058,cma,61.02,1,3,142.32,40.27,45.89,9.13,46.4,73.5,41.11,25.58,3,internal_medicine,<5_years,low,1,1,Full GDT
V058,control,62.05,1,3,191.07,45.15,54.24,6.26,59.17,57.35,56.95,36.91,4,internal_medicine,<5_years,low,1,0,Full GDT
V059,cma,83.22,1,4,149.53,47.88,57.81,22.25,56.46,59.68,57.22,33.84,1,emergency,<5_years,high,1,1,Full GDT
V059,control,91.06,1,4,194.9,53.32,69.17,16.67,64.37,53.31,68.98,47.43,2,emergency,<5_years,high,1,0,Full GDT
V059,gdt,70.46,1,4,137.44,39.95,48.73,9.29,47.5,63.94,46.93,23.34,3,emergency,<5_years,high,1,1,Full GDT
V059,bm25,93.08,1,4,196.33,54.78,71.61,22.13,66.54,49.61,75.45,43.35,4,emergency,<5_years,high,1,0,Full GDT
V060,gdt,191.36,0,5,134.83,62.35,83.94,22.94,88.18,35.52,85.1,58.4,1,hospital_medicine,<5_years,high,0,1,Full GDT
V060,cma,209.54,0,5,146.89,68.81,99.19,19.13,91.74,43.29,96.71,62.82,2,hospital_medicine,<5_years,high,0,1,Full GDT
V060,control,227.09,0,5,185.56,70.42,100.0,29.53,100.0,23.46,100.0,69.53,3,hospital_medicine,<5_years,high,0,0,Full GDT
V060,bm25,116.92,1,5,172.58,57.23,79.86,21.31,75.43,43.0,75.22,48.55,4,hospital_medicine,<5_years,high,0,0,Full GDT
V061,gdt,79.38,1,4,121.33,41.27,47.58,12.52,43.66,65.71,50.52,27.6,1,hospital_medicine,>=5_years,high,0,1,Full GDT
V061,bm25,85.09,1,4,181.03,50.61,67.5,10.6,62.71,57.12,68.75,36.99,2,hospital_medicine,>=5_years,high,0,0,Full GDT
V061,control,98.47,1,4,191.43,56.52,81.47,26.24,67.77,52.24,73.26,38.14,3,hospital_medicine,>=5_years,high,0,0,Full GDT
V061,cma,75.92,1,4,142.55,42.3,56.85,10.94,46.87,61.33,51.12,26.7,4,hospital_medicine,>=5_years,high,0,1,Full GDT
V062,cma,66.54,1,3,157.99,42.44,51.57,17.22,48.01,68.25,43.97,25.63,1,internal_medicine,>=5_years,low,0,1,Full GDT
V062,gdt,55.88,1,3,127.24,33.07,31.37,0.89,32.37,73.71,34.88,25.18,2,internal_medicine,>=5_years,low,0,1,Full GDT
V062,control,74.21,1,3,201.31,50.87,70.56,8.95,65.54,58.09,59.42,42.66,3,internal_medicine,>=5_years,low,0,0,Full GDT
V062,bm25,72.83,1,3,208.15,50.09,65.56,22.19,62.93,53.51,60.78,35.55,4,internal_medicine,>=5_years,low,0,0,Full GDT
V063,gdt,18.91,1,1,122.13,27.19,20.62,8.75,20.69,77.7,26.9,8.45,1,internal_medicine,<5_years,low,0,1,Full GDT
V063,cma,18.35,1,1,174.06,32.64,36.87,9.18,27.41,80.96,28.61,12.82,2,internal_medicine,<5_years,low,0,1,Full GDT
V063,control,20.15,1,1,189.56,38.07,45.08,2.39,40.02,74.99,42.29,23.64,3,internal_medicine,<5_years,low,0,0,Full GDT
V063,bm25,19.11,1,1,217.68,39.49,42.54,15.13,40.38,76.78,44.8,17.29,4,internal_medicine,<5_years,low,0,0,Full GDT
V064,gdt,21.42,1,1,159.02,27.29,28.87,7.83,20.13,81.07,17.55,8.29,1,hospital_medicine,<5_years,low,0,1,Full GDT
V064,bm25,24.37,1,1,158.84,37.5,38.21,13.23,39.87,70.76,41.69,21.23,2,hospital_medicine,<5_years,low,0,0,Full GDT
V064,cma,19.8,1,1,144.09,32.82,32.99,14.97,23.44,80.18,25.64,19.72,3,hospital_medicine,<5_years,low,0,1,Full GDT
V064,control,20.14,1,1,205.92,39.27,44.47,6.79,42.6,76.96,41.33,23.44,4,hospital_medicine,<5_years,low,0,0,Full GDT
V065,control,118.78,1,5,198.58,58.17,84.46,22.1,69.03,44.55,80.86,48.05,1,critical_care,<5_years,high,0,0,Full GDT
V065,bm25,118.6,1,5,202.64,61.74,86.84,23.11,83.92,52.47,79.67,44.43,2,critical_care,<5_years,high,0,0,Full GDT
V065,gdt,92.74,1,5,130.76,43.83,57.24,15.84,52.34,53.03,53.35,31.17,3,critical_care,<5_years,high,0,1,Full GDT
V065,cma,100.24,1,5,144.07,48.82,63.42,16.87,57.18,57.62,57.54,40.26,4,critical_care,<5_years,high,0,1,Full GDT
V066,gdt,18.64,1,1,135.79,25.72,24.48,5.28,22.17,80.57,15.89,5.94,1,critical_care,<5_years,low,0,1,Full GDT
V066,cma,22.86,1,1,139.24,32.38,34.7,8.44,24.7,81.91,28.59,15.97,2,critical_care,<5_years,low,0,1,Full GDT
V066,bm25,25.29,1,1,203.35,40.51,42.38,14.44,37.61,74.5,44.96,29.16,3,critical_care,<5_years,low,0,0,Full GDT
V066,control,27.79,1,1,180.71,39.85,41.97,11.94,42.94,69.45,42.37,30.42,4,critical_care,<5_years,low,0,0,Full GDT
V067,control,27.36,1,1,198.65,39.9,52.09,7.05,38.32,72.99,43.35,25.62,1,critical_care,<5_years,low,0,0,Full GDT
V067,cma,20.4,1,1,182.37,34.21,28.55,11.48,30.92,82.62,36.31,15.39,2,critical_care,<5_years,low,0,1,Full GDT
V067,gdt,18.63,1,1,147.59,29.55,27.42,9.72,19.76,83.34,27.45,9.6,3,critical_care,<5_years,low,0,1,Full GDT
V067,bm25,26.59,1,1,183.8,40.54,52.4,6.98,43.8,72.65,43.45,23.98,4,critical_care,<5_years,low,0,0,Full GDT
V068,control,63.52,1,3,200.98,49.14,57.21,14.96,59.92,64.92,62.24,35.62,1,emergency,<5_years,low,0,0,Full GDT
V068,gdt,62.81,1,3,131.87,40.14,46.15,23.15,35.62,70.15,43.59,22.17,2,emergency,<5_years,low,0,1,Full GDT
V068,bm25,173.33,0,3,193.93,66.54,99.69,27.65,94.12,33.75,87.62,56.41,3,emergency,<5_years,low,0,0,Full GDT
V068,cma,58.21,1,3,128.82,40.8,42.08,20.59,43.24,76.02,40.27,22.61,4,emergency,<5_years,low,0,1,Full GDT
V069,gdt,55.53,1,3,138.08,37.94,46.19,13.35,35.86,75.14,33.48,23.61,1,hospital_medicine,<5_years,low,0,1,Full GDT
V069,cma,62.88,1,3,155.12,40.4,45.35,21.29,34.86,64.9,47.75,28.23,2,hospital_medicine,<5_years,low,0,1,Full GDT
V069,bm25,65.8,1,3,188.4,48.16,61.16,15.99,55.81,61.67,61.92,32.41,3,hospital_medicine,<5_years,low,0,0,Full GDT
V069,control,67.79,1,3,181.5,51.71,61.76,11.07,66.92,64.94,62.8,42.79,4,hospital_medicine,<5_years,low,0,0,Full GDT
V070,gdt,17.08,1,1,138.7,27.96,26.22,4.08,21.95,81.52,22.3,11.7,1,emergency,>=5_years,low,0,1,Full GDT
V070,bm25,25.94,1,1,194.24,39.91,45.11,13.11,41.0,72.17,42.8,25.27,2,emergency,>=5_years,low,0,0,Full GDT
V070,control,23.74,1,1,180.58,38.52,40.11,10.54,42.32,67.91,39.93,30.3,3,emergency,>=5_years,low,0,0,Full GDT
V070,cma,19.38,1,1,130.55,30.76,28.68,5.19,32.99,80.98,30.01,6.7,4,emergency,>=5_years,low,0,1,Full GDT
V071,control,164.83,0,3,195.96,62.77,92.16,25.44,90.65,41.04,81.13,46.22,1,internal_medicine,>=5_years,low,0,0,Full GDT
V071,gdt,56.12,1,3,123.5,37.45,42.35,9.6,32.55,72.42,40.52,27.28,2,internal_medicine,>=5_years,low,0,1,Full GDT
V071,cma,164.82,0,3,143.95,58.32,80.37,29.59,72.07,42.04,82.29,43.54,3,internal_medicine,>=5_years,low,0,1,Full GDT
V071,bm25,170.29,0,3,187.04,66.45,98.24,28.39,89.54,32.51,91.56,58.47,4,internal_medicine,>=5_years,low,0,0,Full GDT
V072,control,88.26,1,4,177.28,54.06,66.82,16.94,74.51,51.36,74.76,39.99,1,internal_medicine,<5_years,high,1,0,Full GDT
V072,bm25,90.71,1,4,184.37,53.35,76.85,17.15,69.05,47.09,67.64,42.32,2,internal_medicine,<5_years,high,1,0,Full GDT
V072,cma,80.48,1,4,150.1,44.39,54.46,18.18,52.04,60.91,45.47,35.26,3,internal_medicine,<5_years,high,1,1,Full GDT
V072,gdt,74.21,1,4,137.35,41.21,51.77,19.78,38.7,63.21,52.89,20.88,4,internal_medicine,<5_years,high,1,1,Full GDT
V073,bm25,70.22,1,3,183.68,47.38,64.11,23.58,56.93,54.85,50.98,33.84,1,critical_care,<5_years,low,0,0,Full GDT
V073,gdt,56.84,1,3,136.23,36.51,41.03,16.6,37.32,67.71,40.08,16.3,2,critical_care,<5_years,low,0,1,Full GDT
V073,cma,61.92,1,3,156.19,39.1,39.17,13.31,44.62,65.99,44.7,26.83,3,critical_care,<5_years,low,0,1,Full GDT
V073,control,69.28,1,3,199.45,51.63,64.09,19.23,69.94,60.16,55.36,41.01,4,critical_care,<5_years,low,0,0,Full GDT
V074,control,119.75,1,5,205.92,62.48,84.79,19.99,76.8,56.89,85.77,50.6,1,emergency,<5_years,high,0,0,Full GDT
V074,cma,101.23,1,5,141.48,53.05,62.67,16.29,66.36,68.62,64.68,39.69,2,emergency,<5_years,high,0,1,Full GDT
V074,bm25,112.98,1,5,191.21,57.68,77.16,20.83,76.22,48.03,80.23,43.62,3,emergency,<5_years,high,0,0,Full GDT
V074,gdt,94.81,1,5,122.23,46.98,66.04,14.86,55.76,62.99,52.88,29.37,4,emergency,<5_years,high,0,1,Full GDT
V075,cma,36.37,1,2,144.6,34.25,36.97,11.5,31.36,71.96,39.67,14.03,1,hospital_medicine,<5_years,low,0,1,Full GDT
V075,bm25,40.64,1,2,211.53,42.93,57.38,19.18,40.55,69.26,35.59,35.63,2,hospital_medicine,<5_years,low,0,0,Full GDT
V075,gdt,33.38,1,2,138.55,32.58,31.66,9.55,31.14,72.3,29.73,21.11,3,hospital_medicine,<5_years,low,0,1,Full GDT
V075,control,44.59,1,2,180.47,45.25,59.07,13.53,46.53,64.83,59.89,27.68,4,hospital_medicine,<5_years,low,0,0,Full GDT
V076,bm25,120.46,1,5,197.31,63.26,86.47,25.04,86.49,49.26,82.07,50.26,1,emergency,<5_years,high,0,0,Full GDT
V076,cma,104.3,1,5,143.42,49.42,67.07,16.58,60.09,54.83,66.66,31.3,2,emergency,<5_years,high,0,1,Full GDT
V076,control,112.74,1,5,190.11,58.35,81.1,20.75,77.2,46.53,82.43,42.05,3,emergency,<5_years,high,0,0,Full GDT
V076,gdt,103.97,1,5,123.99,47.22,60.82,12.71,54.21,56.57,67.05,31.95,4,emergency,<5_years,high,0,1,Full GDT
V077,cma,18.19,1,1,151.2,29.62,28.65,7.86,24.73,78.02,26.27,12.17,1,hospital_medicine,<5_years,low,0,1,Full GDT
V077,control,21.86,1,1,179.19,34.14,38.65,6.45,32.3,70.87,39.86,16.71,2,hospital_medicine,<5_years,low,0,0,Full GDT
V077,gdt,19.22,1,1,121.38,29.74,26.54,10.43,20.49,90.66,23.73,6.59,3,hospital_medicine,<5_years,low,0,1,Full GDT
V077,bm25,22.82,1,1,184.39,39.07,42.43,13.03,37.87,68.05,45.93,27.15,4,hospital_medicine,<5_years,low,0,0,Full GDT
V078,gdt,54.24,1,3,118.19,37.65,44.34,13.81,40.26,68.77,45.27,13.45,1,internal_medicine,<5_years,low,0,1,Full GDT
V078,cma,63.67,1,3,139.05,40.98,44.93,18.24,42.53,65.91,48.21,26.08,2,internal_medicine,<5_years,low,0,1,Full GDT
V078,bm25,75.14,1,3,198.31,49.36,59.63,17.83,59.0,60.68,64.19,34.79,3,internal_medicine,<5_years,low,0,0,Full GDT
V078,control,66.17,1,3,190.03,48.87,55.95,17.88,54.94,63.55,64.88,36.01,4,internal_medicine,<5_years,low,0,0,Full GDT
V079,cma,19.84,1,1,161.12,31.7,24.77,8.77,33.11,78.64,32.02,12.9,1,hospital_medicine,<5_years,low,0,1,Full GDT
V079,control,24.71,1,1,207.13,43.32,47.77,20.04,42.61,77.73,45.34,26.43,2,hospital_medicine,<5_years,low,0,0,Full GDT
V079,bm25,22.7,1,1,188.13,40.4,46.4,12.45,41.81,72.64,43.99,25.11,3,hospital_medicine,<5_years,low,0,0,Full GDT
V079,gdt,24.51,1,1,121.34,30.92,32.07,7.49,20.67,82.88,29.18,13.23,4,hospital_medicine,<5_years,low,0,1,Full GDT
V080,control,40.6,1,2,193.82,44.24,48.84,15.9,55.55,67.58,48.92,28.64,1,hospital_medicine,>=5_years,low,0,0,Full GDT
V080,bm25,153.5,0,2,184.04,61.56,96.67,20.04,77.83,45.11,82.03,47.7,2,hospital_medicine,>=5_years,low,0,0,Full GDT
V080,gdt,37.42,1,2,145.31,34.63,38.86,13.54,30.51,75.69,36.0,13.15,3,hospital_medicine,>=5_years,low,0,1,Full GDT
V080,cma,44.32,1,2,143.14,35.48,40.0,0.0,35.31,70.64,42.42,24.49,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V081,control,40.17,1,2,198.19,42.06,50.11,13.18,44.35,71.1,43.48,30.16,1,internal_medicine,>=5_years,low,1,0,Full GDT
V081,gdt,39.25,1,2,115.57,33.51,36.61,7.49,29.41,75.04,37.32,15.21,2,internal_medicine,>=5_years,low,1,1,Full GDT
V081,bm25,46.74,1,2,198.39,44.48,52.91,8.04,60.27,63.26,53.28,29.15,3,internal_medicine,>=5_years,low,1,0,Full GDT
V081,cma,46.15,1,2,132.25,35.25,37.82,8.54,33.95,74.28,36.07,20.83,4,internal_medicine,>=5_years,low,1,1,Full GDT
V082,control,94.39,1,4,190.79,53.16,75.51,15.41,69.84,51.09,69.89,37.2,1,critical_care,<5_years,high,0,0,Full GDT
V082,cma,76.56,1,4,145.13,46.65,58.25,21.38,52.14,63.06,56.27,28.82,2,critical_care,<5_years,high,0,1,Full GDT
V082,gdt,73.81,1,4,123.25,40.06,53.7,12.34,38.59,64.64,47.47,23.61,3,critical_care,<5_years,high,0,1,Full GDT
V082,bm25,93.19,1,4,186.22,53.95,76.35,17.63,66.06,52.43,66.17,45.06,4,critical_care,<5_years,high,0,0,Full GDT
V083,control,101.91,1,4,186.17,56.51,74.76,23.41,71.39,55.81,68.15,45.55,1,hospital_medicine,<5_years,high,0,0,Full GDT
V083,cma,81.77,1,4,152.01,44.22,61.54,10.5,55.71,54.66,54.24,28.69,2,hospital_medicine,<5_years,high,0,1,Full GDT
V083,bm25,101.44,1,4,207.38,56.59,74.53,20.99,72.15,53.92,74.62,43.31,3,hospital_medicine,<5_years,high,0,0,Full GDT
V083,gdt,77.12,1,4,120.42,42.57,59.07,9.13,53.44,69.81,44.18,19.79,4,hospital_medicine,<5_years,high,0,1,Full GDT
V084,cma,62.81,1,3,133.46,42.3,50.45,12.72,44.8,74.33,44.16,27.35,1,hospital_medicine,<5_years,high,2,1,Full GDT
V084,gdt,58.76,1,3,134.36,34.82,42.04,10.74,36.38,66.87,33.56,19.32,2,hospital_medicine,<5_years,high,2,1,Full GDT
V084,control,73.51,1,3,182.9,48.17,62.9,16.19,61.92,58.9,53.81,35.3,3,hospital_medicine,<5_years,high,2,0,Full GDT
V084,bm25,83.55,1,3,203.86,49.3,66.41,11.69,64.63,54.2,63.96,34.93,4,hospital_medicine,<5_years,high,2,0,Full GDT
V085,cma,79.83,1,4,150.85,48.13,56.77,18.31,56.47,69.24,54.56,33.45,1,emergency,<5_years,high,1,1,Full GDT
V085,gdt,79.84,1,4,123.29,45.85,55.6,14.32,48.0,68.37,60.29,28.55,2,emergency,<5_years,high,1,1,Full GDT
V085,bm25,90.7,1,4,171.22,54.29,72.04,14.14,65.05,55.65,72.01,46.85,3,emergency,<5_years,high,1,0,Full GDT
V085,control,87.38,1,4,192.59,53.1,67.69,15.87,71.58,57.32,64.81,41.33,4,emergency,<5_years,high,1,0,Full GDT
V086,cma,18.47,1,1,143.64,29.77,27.02,3.07,28.93,74.66,23.71,21.21,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V086,control,21.86,1,1,234.7,37.63,32.92,13.68,43.03,73.59,35.94,26.6,2,hospital_medicine,>=5_years,low,0,0,Full GDT
V086,bm25,19.76,1,1,234.27,34.37,44.64,3.88,30.88,74.69,37.63,14.47,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V086,gdt,21.26,1,1,102.21,27.98,27.06,8.32,26.98,81.25,16.48,7.78,4,hospital_medicine,>=5_years,low,0,1,Full GDT
V087,bm25,20.38,1,1,172.81,35.95,37.94,12.08,35.69,68.02,39.25,22.71,1,critical_care,<5_years,low,0,0,Full GDT
V087,control,21.76,1,1,217.59,39.71,45.89,9.75,42.3,66.39,49.15,24.78,2,critical_care,<5_years,low,0,0,Full GDT
V087,gdt,19.08,1,1,125.31,30.89,22.52,13.64,33.85,79.4,24.11,11.8,3,critical_care,<5_years,low,0,1,Full GDT
V087,cma,19.47,1,1,147.82,33.02,36.71,8.76,26.93,79.48,28.98,17.24,4,critical_care,<5_years,low,0,1,Full GDT
V088,gdt,96.56,1,5,117.92,48.95,62.77,15.67,50.98,67.68,56.52,40.1,1,internal_medicine,>=5_years,high,0,1,Full GDT
V088,control,115.16,1,5,170.86,56.43,72.74,21.5,81.86,45.1,72.71,44.67,2,internal_medicine,>=5_years,high,0,0,Full GDT
V088,cma,104.97,1,5,156.01,53.31,74.55,22.63,62.6,62.38,59.2,38.5,3,internal_medicine,>=5_years,high,0,1,Full GDT
V088,bm25,118.58,1,5,201.15,64.17,88.7,23.4,81.26,57.69,79.74,54.26,4,internal_medicine,>=5_years,high,0,0,Full GDT
V089,cma,17.1,1,1,152.31,31.29,27.85,8.83,27.41,86.04,23.09,14.52,1,hospital_medicine,>=5_years,low,0,1,Full GDT
V089,gdt,19.42,1,1,120.86,26.95,25.33,6.94,20.63,75.14,20.55,13.11,2,hospital_medicine,>=5_years,low,0,1,Full GDT
V089,bm25,21.46,1,1,198.78,37.94,39.17,11.83,39.21,77.89,35.02,24.53,3,hospital_medicine,>=5_years,low,0,0,Full GDT
V089,control,23.36,1,1,190.02,38.3,41.1,9.5,45.61,67.76,40.56,25.25,4,hospital_medicine,>=5_years,low,0,0,Full GDT
V090,bm25,69.51,1,3,197.56,49.77,61.64,17.25,60.72,59.63,64.83,34.58,1,emergency,>=5_years,low,0,0,Full GDT
V090,control,73.45,1,3,186.42,47.98,60.26,14.65,57.73,64.3,61.21,29.73,2,emergency,>=5_years,low,0,0,Full GDT
V090,gdt,54.2,1,3,115.36,35.46,39.34,11.05,34.03,74.54,34.73,19.09,3,emergency,>=5_years,low,0,1,Full GDT
V090,cma,59.82,1,3,153.44,41.29,51.98,20.05,41.6,66.25,46.19,21.67,4,emergency,>=5_years,low,0,1,Full GDT
V091,bm25,69.37,1,3,185.66,49.56,63.36,18.34,54.8,61.88,60.35,38.63,1,emergency,>=5_years,low,0,0,Full GDT
V091,control,69.83,1,3,170.09,50.0,56.42,17.11,57.11,65.9,62.24,41.21,2,emergency,>=5_years,low,0,0,Full GDT
V091,cma,64.78,1,3,140.34,43.03,48.26,15.92,46.62,68.4,51.25,27.76,3,emergency,>=5_years,low,0,1,Full GDT
V091,gdt,54.81,1,3,130.45,35.75,41.5,6.78,37.27,63.71,41.94,23.32,4,emergency,>=5_years,low,0,1,Full GDT
V092,bm25,25.27,1,1,204.25,37.4,38.6,4.8,43.45,72.57,40.3,24.66,1,critical_care,<5_years,low,0,0,Full GDT
V092,control,25.36,1,1,196.51,41.14,45.78,10.39,41.04,77.9,44.31,27.43,2,critical_care,<5_years,low,0,0,Full GDT
V092,gdt,17.91,1,1,139.09,28.23,21.48,5.77,20.4,81.97,22.51,17.25,3,critical_care,<5_years,low,0,1,Full GDT
V092,cma,22.11,1,1,143.98,31.74,30.77,10.76,25.28,80.28,36.06,7.27,4,critical_care,<5_years,low,0,1,Full GDT
V093,gdt,95.97,1,5,133.97,48.85,61.59,17.55,53.87,66.81,60.47,32.78,1,hospital_medicine,>=5_years,high,0,1,Full GDT
V093,bm25,110.83,1,5,193.65,59.21,81.21,20.95,77.97,50.84,78.82,45.45,2,hospital_medicine,>=5_years,high,0,0,Full GDT
V093,control,108.24,1,5,200.57,57.43,81.4,18.24,78.08,46.24,78.63,41.99,3,hospital_medicine,>=5_years,high,0,0,Full GDT
V093,cma,104.65,1,5,144.4,49.73,68.01,9.95,61.02,60.03,62.69,36.66,4,hospital_medicine,>=5_years,high,0,1,Full GDT
V094,bm25,90.46,1,4,194.62,55.79,76.28,18.06,67.45,52.93,78.19,41.84,1,internal_medicine,<5_years,high,0,0,Full GDT
V094,control,87.26,1,4,193.94,56.7,71.72,24.35,69.82,59.35,68.74,46.25,2,internal_medicine,<5_years,high,0,0,Full GDT
V094,gdt,76.63,1,4,132.41,40.76,50.28,15.07,43.01,63.31,44.04,28.84,3,internal_medicine,<5_years,high,0,1,Full GDT
V094,cma,80.53,1,4,135.97,42.83,55.32,9.87,48.13,61.86,54.25,27.57,4,internal_medicine,<5_years,high,0,1,Full GDT
V095,bm25,23.75,1,1,207.28,39.67,44.62,8.41,40.29,74.18,44.01,26.49,1,internal_medicine,>=5_years,low,0,0,Full GDT
V095,control,22.29,1,1,172.64,38.68,40.27,10.98,36.83,72.94,45.19,25.86,2,internal_medicine,>=5_years,low,0,0,Full GDT
V095,cma,17.43,1,1,120.53,31.48,26.72,14.08,27.15,76.73,27.13,17.05,3,internal_medicine,>=5_years,low,0,1,Full GDT
V095,gdt,19.89,1,1,143.23,29.85,24.88,4.64,23.76,80.2,32.38,13.27,4,internal_medicine,>=5_years,low,0,1,Full GDT
V096,cma,40.78,1,2,149.55,32.66,32.55,14.67,37.18,71.82,26.22,13.51,1,critical_care,>=5_years,low,0,1,Full GDT
V096,gdt,35.56,1,2,109.37,32.14,36.08,6.78,30.29,73.51,32.71,13.47,2,critical_care,>=5_years,low,0,1,Full GDT
V096,control,44.26,1,2,189.19,43.95,55.85,8.71,49.6,63.15,58.69,27.71,3,critical_care,>=5_years,low,0,0,Full GDT
