vignette_id,condition,time_to_info,accuracy,n_queries_issued,latency_ms,cognitive_load,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,period,specialty,experience_group,complexity,n_pivots,condition_code
V215,control,22.13,1,1,199.34,37.69,40.05,11.63,38.0,69.3,48.35,18.8,2,hospital_medicine,<5_years,low,0,0
V216,control,40.79,1,2,167.37,41.03,52.17,5.25,45.75,66.24,50.67,26.11,1,hospital_medicine,<5_years,low,0,0
V217,control,93.2,1,4,189.93,53.74,75.4,22.82,68.54,47.5,62.04,46.14,3,hospital_medicine,<5_years,high,1,0
V218,control,219.26,0,5,197.88,69.37,100.0,21.1,100.0,22.33,100.0,72.77,1,hospital_medicine,<5_years,high,3,0
V219,control,20.3,1,1,185.48,38.82,37.39,12.2,39.2,73.06,44.03,27.02,3,hospital_medicine,<5_years,low,0,0
V220,control,113.63,1,5,174.95,60.03,79.24,26.18,76.62,49.6,76.25,52.28,4,emergency,<5_years,high,1,0
V221,control,114.21,1,5,189.25,62.96,89.8,22.33,83.81,58.07,79.52,44.23,1,critical_care,<5_years,high,2,0
V222,control,94.37,1,4,186.55,54.83,72.32,15.98,70.03,53.74,74.5,42.41,1,internal_medicine,<5_years,high,0,0
V223,control,72.22,1,3,200.69,48.26,65.53,15.44,58.63,63.8,60.72,25.41,1,critical_care,<5_years,high,2,0
V224,control,119.6,1,5,195.02,59.59,79.75,25.52,80.5,48.76,78.01,45.0,1,emergency,<5_years,high,1,0
V225,control,24.13,1,1,214.65,39.4,38.2,14.42,41.8,69.35,41.74,30.89,4,critical_care,<5_years,low,0,0
V226,control,93.17,1,4,185.06,54.71,71.74,20.23,69.93,60.17,65.65,40.52,1,hospital_medicine,<5_years,high,2,0
V227,control,21.52,1,1,157.08,38.98,47.33,5.29,40.02,74.86,40.02,26.39,2,critical_care,<5_years,low,0,0
V228,control,21.08,1,1,193.68,39.56,41.77,14.9,44.71,72.67,39.31,24.02,1,hospital_medicine,<5_years,low,0,0
V229,control,19.14,1,1,205.7,39.32,47.38,14.94,34.49,74.84,42.11,22.18,2,internal_medicine,>=5_years,low,0,0
V230,control,128.5,1,5,184.05,61.18,87.62,18.86,80.2,44.85,87.93,47.65,2,internal_medicine,>=5_years,high,0,0
V231,control,116.09,1,5,201.2,58.42,80.15,19.96,80.5,48.27,74.64,47.01,3,emergency,>=5_years,high,2,0
V232,control,22.37,1,1,189.33,37.96,44.39,11.59,39.84,69.37,41.23,21.33,1,emergency,>=5_years,low,0,0
V233,control,22.75,1,1,183.49,38.57,43.16,9.07,39.58,74.82,34.76,30.04,4,emergency,>=5_years,low,0,0
V234,control,94.26,1,4,192.96,54.08,69.03,10.76,69.21,57.25,70.76,47.46,1,emergency,<5_years,high,0,0
V235,control,44.07,1,2,167.26,43.91,56.51,15.73,51.45,68.47,45.02,26.29,2,hospital_medicine,<5_years,low,0,0
V236,control,87.74,1,4,186.75,55.22,73.52,20.22,64.13,52.69,76.38,44.39,3,emergency,<5_years,high,2,0
V237,control,44.84,1,2,154.31,44.99,52.83,10.51,51.45,67.46,49.89,37.79,1,hospital_medicine,>=5_years,low,0,0
V238,control,25.89,1,1,170.51,42.32,48.93,17.28,35.7,73.23,44.87,33.91,1,critical_care,<5_years,low,0,0
V239,control,23.59,1,1,190.12,39.81,44.82,11.92,45.72,75.97,38.37,22.07,1,emergency,<5_years,low,0,0
V240,control,19.41,1,1,198.41,38.52,48.15,13.24,36.32,69.13,39.22,25.09,2,emergency,<5_years,low,0,0
V241,control,75.72,1,3,191.83,49.84,65.8,22.56,58.34,57.35,54.74,40.26,1,critical_care,<5_years,low,0,0
V242,control,87.27,1,4,189.13,54.72,71.1,12.24,67.29,61.62,79.21,36.89,1,hospital_medicine,<5_years,high,3,0
V243,control,44.58,1,2,192.02,41.98,50.57,8.75,41.74,66.71,50.82,33.28,4,critical_care,>=5_years,low,1,0
V244,control,51.83,1,2,192.64,46.58,53.95,13.58,55.96,72.89,55.44,27.64,2,emergency,<5_years,low,0,0
V245,control,121.84,1,5,185.26,58.47,83.48,12.91,82.93,48.58,80.59,42.35,4,critical_care,>=5_years,high,0,0
V246,control,91.82,1,4,207.28,53.39,70.78,25.16,60.13,55.15,68.65,40.48,3,critical_care,>=5_years,high,0,0
V247,control,97.16,1,4,183.18,57.32,68.56,23.67,73.75,59.09,69.92,48.93,4,hospital_medicine,<5_years,high,0,0
V248,control,19.0,1,1,206.0,37.85,41.41,7.81,33.43,74.05,41.56,28.86,1,emergency,<5_years,low,0,0
V249,control,118.09,1,5,187.14,60.11,89.25,25.11,79.44,45.92,75.53,45.38,4,emergency,<5_years,high,0,0
V250,control,116.27,1,5,200.24,57.56,68.62,19.98,78.46,45.42,78.97,53.9,3,critical_care,>=5_years,high,1,0
V251,control,89.62,1,4,188.4,54.82,75.02,10.18,72.59,52.22,73.69,45.2,2,emergency,>=5_years,high,0,0
V252,control,26.19,1,1,190.56,43.92,50.33,13.45,47.33,73.3,45.03,34.09,2,internal_medicine,<5_years,low,0,0
V253,control,117.38,1,5,197.06,60.22,87.83,16.87,83.56,43.03,81.46,48.53,2,emergency,<5_years,high,1,0
V254,control,88.96,1,4,192.41,52.87,72.39,15.79,67.03,57.14,68.95,35.9,3,internal_medicine,<5_years,high,0,0
V255,control,122.58,1,5,183.33,61.81,90.86,20.29,73.87,45.38,89.06,51.41,1,hospital_medicine,<5_years,high,3,0
V256,control,61.62,1,3,191.76,49.48,56.58,20.87,61.14,61.01,61.75,35.52,2,emergency,<5_years,low,1,0
V257,control,94.45,1,4,197.05,54.75,70.5,17.92,73.39,58.51,68.46,39.7,2,critical_care,<5_years,high,2,0
V258,control,29.29,1,1,182.37,40.03,43.18,13.87,39.48,77.23,41.82,24.6,2,emergency,>=5_years,low,0,0
V259,control,20.95,1,1,176.76,40.47,48.85,10.93,44.88,73.59,42.58,22.02,4,internal_medicine,>=5_years,low,0,0
V260,control,115.42,1,5,199.67,58.04,84.17,18.34,75.9,45.31,77.44,47.06,2,internal_medicine,<5_years,high,2,0
V261,control,80.86,1,3,179.36,52.93,70.91,15.08,70.94,64.86,50.14,45.68,3,internal_medicine,<5_years,high,2,0
V262,control,20.76,1,1,177.31,39.16,42.94,11.94,44.25,68.98,42.17,24.65,1,emergency,<5_years,low,0,0
V263,control,120.82,1,5,180.09,61.55,80.65,28.6,79.63,50.3,79.95,50.18,2,internal_medicine,<5_years,high,2,0
V264,control,88.06,1,4,187.84,52.02,66.93,14.82,61.64,59.47,68.49,40.8,2,critical_care,<5_years,high,2,0
V265,control,117.35,1,5,187.18,60.11,81.38,23.82,77.17,47.46,78.32,52.49,4,hospital_medicine,<5_years,high,3,0
V266,control,19.23,1,1,217.85,37.95,41.26,12.5,43.27,73.17,37.1,20.42,1,internal_medicine,<5_years,low,0,0
V267,control,128.5,1,5,178.24,64.13,87.4,24.92,83.79,46.02,87.42,55.24,4,emergency,<5_years,high,3,0
V268,control,23.0,1,1,178.46,41.64,36.76,10.97,41.74,81.33,48.9,30.14,2,internal_medicine,<5_years,low,0,0
V269,control,121.58,1,5,188.77,62.52,80.78,23.48,80.67,51.75,84.85,53.59,4,critical_care,<5_years,high,1,0
V270,control,47.56,1,2,185.62,43.32,48.35,9.23,54.95,62.91,53.04,31.44,4,critical_care,>=5_years,low,0,0
V271,control,116.43,1,5,196.63,57.02,80.09,16.22,75.4,49.09,74.08,47.26,4,hospital_medicine,>=5_years,high,0,0
V272,control,224.69,0,5,199.03,68.83,100.0,33.08,100.0,15.89,100.0,63.98,3,emergency,>=5_years,high,4,0
V273,control,93.61,1,4,188.65,53.86,71.71,13.08,71.12,57.69,71.39,38.16,3,hospital_medicine,>=5_years,high,1,0
V274,control,89.5,1,4,187.74,55.13,62.95,26.23,64.94,60.23,70.3,46.13,4,emergency,>=5_years,high,3,0
V275,control,24.24,1,1,155.06,38.25,45.97,7.26,38.26,73.63,36.79,27.58,4,emergency,<5_years,low,0,0
V276,control,85.59,1,4,182.06,53.0,70.03,20.8,62.67,61.84,63.47,39.16,1,emergency,<5_years,high,0,0
V277,control,106.96,1,4,215.14,56.87,75.09,25.04,73.79,44.5,76.98,45.8,1,internal_medicine,>=5_years,high,3,0
V278,control,120.65,1,5,202.82,61.87,81.97,14.81,84.18,51.69,81.56,57.01,3,internal_medicine,<5_years,high,2,0
V279,control,46.81,1,2,175.73,43.73,46.99,12.27,54.06,65.15,53.71,30.2,1,hospital_medicine,<5_years,low,1,0
V280,control,300.0,0,5,191.43,71.26,100.0,38.49,100.0,9.7,100.0,79.35,1,critical_care,<5_years,high,2,0
V281,control,93.55,1,4,169.73,53.68,69.02,25.45,70.56,54.7,65.8,36.54,3,internal_medicine,<5_years,high,0,0
V282,control,46.78,1,2,181.09,44.78,56.53,4.28,49.78,62.25,53.81,42.04,3,critical_care,<5_years,low,1,0
V283,control,91.19,1,4,187.29,57.31,81.15,20.07,76.87,55.93,66.43,43.42,2,emergency,>=5_years,high,0,0
V284,control,46.39,1,2,181.3,43.45,45.08,16.38,50.79,69.08,44.19,35.2,4,critical_care,>=5_years,low,0,0
V285,control,95.89,1,4,180.32,57.25,77.27,23.62,74.76,54.44,66.42,47.0,1,emergency,<5_years,high,0,0
V286,control,47.34,1,2,176.55,44.54,51.18,8.33,48.54,74.45,51.62,33.09,4,critical_care,>=5_years,low,1,0
V287,control,27.56,1,1,197.11,38.61,39.32,10.97,38.5,73.25,42.57,27.07,4,hospital_medicine,>=5_years,low,0,0
V288,control,122.31,1,5,190.61,61.23,86.23,18.07,76.05,49.76,89.18,48.07,1,emergency,>=5_years,high,2,0
V289,control,65.52,1,3,187.08,48.99,59.69,19.85,58.9,57.26,60.06,38.16,4,hospital_medicine,>=5_years,low,1,0
V290,control,75.17,1,3,204.67,51.55,62.69,23.57,60.9,65.26,60.19,36.67,4,critical_care,<5_years,low,0,0
V291,control,120.74,1,5,200.8,61.29,90.46,20.87,79.46,43.51,84.4,49.05,1,emergency,<5_years,high,0,0
V292,control,23.07,1,1,196.26,39.21,43.13,9.39,45.84,71.2,37.16,28.52,4,hospital_medicine,<5_years,low,0,0
V293,control,39.95,1,2,182.43,41.2,48.27,12.35,43.07,69.19,51.43,22.88,2,internal_medicine,<5_years,low,0,0
V294,control,152.11,0,2,191.13,63.22,89.2,23.89,85.03,39.2,90.36,51.64,4,emergency,>=5_years,low,1,0
V295,control,97.85,1,4,183.32,54.55,67.98,19.26,77.87,47.97,76.72,37.51,4,hospital_medicine,<5_years,high,3,0
V296,control,182.41,0,3,187.53,70.91,99.86,25.29,100.0,38.56,96.13,65.59,4,emergency,>=5_years,low,0,0
V297,control,71.43,1,3,173.84,49.4,59.64,17.04,63.0,65.78,58.42,32.51,4,hospital_medicine,<5_years,low,0,0
V298,control,44.15,1,2,181.27,44.76,53.97,18.04,46.14,62.95,57.34,30.12,1,critical_care,<5_years,low,1,0
V299,control,113.43,1,5,185.61,61.42,86.55,20.0,83.2,43.05,81.95,53.74,3,emergency,<5_years,high,2,0
V300,control,26.33,1,1,201.7,39.34,39.04,9.08,42.51,71.99,46.09,27.32,2,critical_care,<5_years,low,0,0
V301,control,23.6,1,1,202.74,37.5,35.35,8.16,44.07,71.84,40.06,25.54,3,critical_care,>=5_years,low,0,0
V302,control,66.1,1,3,183.66,50.28,67.67,10.09,59.38,63.21,65.92,35.41,3,hospital_medicine,<5_years,low,1,0
V303,control,117.3,1,5,203.74,59.04,81.53,24.42,80.69,41.45,80.17,45.99,3,internal_medicine,<5_years,high,1,0
V304,control,39.05,1,2,184.36,47.01,53.78,18.33,48.0,71.98,62.73,27.22,2,hospital_medicine,>=5_years,low,1,0
V305,control,66.14,1,3,172.07,46.43,61.73,11.72,54.07,57.09,52.61,41.37,4,critical_care,<5_years,low,0,0
V306,control,21.25,1,1,163.79,36.89,35.61,15.84,39.98,70.38,39.02,20.49,4,critical_care,<5_years,low,0,0
V307,control,46.85,1,2,170.77,42.65,49.58,11.1,50.33,62.73,47.48,34.67,4,hospital_medicine,<5_years,low,0,0
V308,control,61.99,1,3,178.27,52.36,63.32,26.41,59.23,72.75,58.06,34.36,4,critical_care,<5_years,high,2,0
V309,control,112.14,1,5,195.62,58.96,76.64,26.55,80.65,49.71,79.41,40.83,4,emergency,>=5_years,high,0,0
V310,control,95.36,1,4,190.21,52.82,71.79,14.44,63.88,51.46,69.64,45.72,2,hospital_medicine,>=5_years,high,0,0
V311,control,71.38,1,3,188.88,48.26,58.42,18.1,59.72,55.73,61.14,36.47,1,internal_medicine,<5_years,low,1,0
V312,control,120.61,1,5,191.17,60.36,84.23,26.03,82.96,41.65,78.46,48.86,4,hospital_medicine,>=5_years,high,0,0
V313,control,101.19,1,5,185.19,55.51,80.09,11.92,75.32,48.86,77.11,39.74,3,internal_medicine,>=5_years,high,2,0
V314,control,113.08,1,5,196.89,58.12,79.71,19.12,75.69,51.13,76.72,46.33,1,emergency,>=5_years,high,0,0
V315,control,44.9,1,2,179.77,42.3,53.19,16.93,44.58,70.72,45.89,22.5,2,hospital_medicine,<5_years,low,0,0
V316,control,21.27,1,1,178.53,36.05,46.6,4.28,38.19,66.66,37.05,23.53,2,critical_care,<5_years,low,0,0
V317,control,24.86,1,1,205.85,38.15,42.69,10.14,41.78,63.85,43.49,26.98,4,hospital_medicine,>=5_years,low,0,0
V318,control,46.75,1,2,177.26,45.1,51.87,18.59,49.31,65.23,51.21,34.38,4,hospital_medicine,<5_years,low,0,0
V319,control,114.83,1,5,179.35,56.0,80.62,20.44,76.45,39.14,79.47,39.88,4,internal_medicine,<5_years,high,1,0
V320,control,113.7,1,5,197.16,57.48,79.99,19.51,77.72,42.56,76.99,48.1,2,hospital_medicine,>=5_years,high,1,0
V321,control,117.86,1,5,179.62,59.59,85.0,17.88,75.49,54.77,74.72,49.66,4,critical_care,<5_years,high,0,0
V322,control,173.72,0,3,172.54,66.58,92.43,20.74,91.8,33.73,100.0,60.79,4,emergency,>=5_years,low,1,0
V323,control,22.09,1,1,196.58,40.19,43.58,11.64,43.28,74.88,43.36,24.37,3,hospital_medicine,<5_years,low,0,0
V324,control,110.19,1,5,183.25,58.77,85.35,19.57,74.42,41.33,81.17,50.78,1,critical_care,<5_years,high,0,0
V325,control,120.07,1,5,204.29,60.36,84.36,28.01,83.32,46.52,79.23,40.71,2,hospital_medicine,<5_years,high,3,0
V326,control,41.57,1,2,166.97,42.37,50.91,7.89,42.79,64.02,55.95,32.66,4,internal_medicine,>=5_years,low,0,0
V327,control,122.67,1,5,185.91,60.67,87.56,23.81,79.07,40.52,78.45,54.59,1,hospital_medicine,<5_years,high,4,0
V328,control,70.86,1,3,174.39,48.98,62.73,19.85,59.12,57.85,58.65,35.67,4,hospital_medicine,<5_years,low,0,0
V329,control,118.42,1,5,180.33,62.71,86.39,20.49,86.08,51.98,86.58,44.75,3,emergency,<5_years,high,1,0
V330,control,112.05,1,5,199.33,58.02,80.48,22.61,71.32,46.83,80.86,46.01,4,internal_medicine,>=5_years,high,1,0
V331,control,97.13,1,4,184.54,50.71,69.09,8.33,72.08,41.45,70.2,43.13,3,internal_medicine,<5_years,high,0,0
V332,control,70.67,1,3,203.94,48.3,66.03,14.74,64.77,48.95,61.01,34.3,2,critical_care,>=5_years,low,1,0
V333,control,22.93,1,1,185.17,39.78,37.14,14.26,34.02,76.8,44.89,31.57,1,emergency,<5_years,low,0,0
V334,control,44.3,1,2,198.69,42.26,50.61,7.97,52.6,66.55,44.63,31.19,4,critical_care,<5_years,low,0,0
V335,control,44.23,1,2,158.09,43.65,47.47,15.72,45.93,66.9,51.45,34.42,2,hospital_medicine,>=5_years,low,1,0
V336,control,63.78,1,3,191.95,47.77,55.99,18.4,57.48,63.5,57.74,33.51,3,critical_care,>=5_years,low,0,0
V337,control,44.11,1,2,196.88,42.62,55.87,12.97,42.05,68.85,49.85,26.15,4,internal_medicine,<5_years,low,1,0
V338,control,90.38,1,4,194.06,55.31,73.68,18.08,68.89,54.45,73.51,43.23,1,critical_care,<5_years,high,0,0
V339,control,52.5,1,2,197.87,47.01,56.21,15.03,54.79,61.62,59.77,34.65,2,hospital_medicine,<5_years,low,0,0
V340,control,41.15,1,2,189.77,44.08,52.06,12.05,46.63,65.71,55.14,32.91,2,internal_medicine,>=5_years,low,1,0
V341,control,75.98,1,3,193.74,50.27,58.56,16.93,60.99,59.27,62.57,43.32,2,critical_care,>=5_years,low,0,0
V342,control,88.37,1,4,188.49,53.98,70.28,11.27,66.54,53.47,73.32,49.02,3,internal_medicine,>=5_years,high,1,0
V343,control,114.57,1,5,191.92,59.41,80.66,20.0,78.71,49.74,77.07,50.28,1,critical_care,>=5_years,high,1,0
V344,control,221.98,0,5,185.05,68.3,100.0,21.94,100.0,22.41,100.0,65.47,4,internal_medicine,<5_years,high,0,0
V345,control,72.9,1,3,182.11,52.38,73.01,19.28,65.46,59.57,63.16,33.83,2,critical_care,>=5_years,low,0,0
V346,control,20.86,1,1,177.71,38.9,42.34,11.36,40.69,75.91,41.02,22.06,1,internal_medicine,<5_years,low,0,0
V347,control,55.79,1,2,189.88,43.74,45.81,12.94,46.44,64.39,56.47,36.37,2,critical_care,>=5_years,low,1,0
V348,control,96.14,1,4,171.78,53.36,70.49,21.36,66.87,49.92,69.0,42.5,2,critical_care,>=5_years,high,0,0
V349,control,300.0,0,5,189.13,72.35,100.0,33.5,100.0,7.22,100.0,93.39,3,critical_care,<5_years,high,0,0
V350,control,88.44,1,4,189.21,54.25,66.8,22.84,71.4,57.47,68.56,38.45,1,hospital_medicine,<5_years,high,3,0
V351,control,141.66,0,2,187.36,63.51,87.67,29.05,86.06,46.05,87.36,44.87,2,critical_care,<5_years,low,1,0
V352,control,71.88,1,3,175.41,50.3,58.84,23.77,68.87,57.65,61.53,31.13,2,internal_medicine,>=5_years,high,2,0
V353,control,126.72,1,5,183.8,62.14,92.3,21.76,77.75,43.32,81.87,55.86,3,internal_medicine,<5_years,high,0,0
V354,control,50.23,1,2,216.92,45.07,56.07,11.29,54.22,69.74,50.57,28.54,3,critical_care,<5_years,low,0,0
V355,control,79.86,1,3,199.98,51.2,65.38,13.41,56.31,65.33,74.22,32.54,4,critical_care,<5_years,low,0,0
V356,control,63.73,1,3,173.54,47.53,61.48,17.54,49.53,55.75,61.36,39.54,4,hospital_medicine,<5_years,low,1,0
V357,control,19.73,1,1,185.83,37.86,44.75,9.22,41.18,70.48,36.92,24.64,3,hospital_medicine,<5_years,low,0,0
V358,control,70.33,1,3,186.57,48.98,70.43,17.04,55.37,52.35,59.24,39.45,1,internal_medicine,<5_years,low,0,0
V359,control,50.37,1,2,185.4,43.96,55.27,8.08,47.2,68.91,51.53,32.76,4,hospital_medicine,>=5_years,low,0,0
V360,control,20.76,1,1,198.77,42.54,45.68,14.11,43.17,78.97,46.88,26.41,3,critical_care,<5_years,low,0,0
V361,control,111.19,1,5,209.14,61.75,74.86,25.66,80.45,55.07,86.9,47.54,2,critical_care,>=5_years,high,2,0
V362,control,120.39,1,5,191.28,60.02,86.76,18.36,79.97,47.96,79.69,47.41,2,internal_medicine,>=5_years,high,4,0
V363,control,25.67,1,1,177.68,41.0,41.03,12.54,38.68,76.04,52.94,24.75,3,critical_care,>=5_years,low,0,0
V364,control,120.97,1,5,198.52,58.48,85.19,20.59,75.35,43.53,80.53,45.72,2,internal_medicine,<5_years,high,2,0
V365,control,45.9,1,2,181.13,39.99,50.07,10.43,44.9,62.35,48.49,23.71,3,emergency,>=5_years,low,0,0
V366,control,43.3,1,2,183.23,45.66,53.76,15.74,51.25,65.24,53.49,34.49,2,hospital_medicine,<5_years,low,1,0
V367,control,78.15,1,3,181.35,50.11,68.99,18.21,55.1,55.38,62.19,40.76,3,emergency,<5_years,low,1,0
V368,control,91.64,1,4,213.78,55.19,75.03,24.86,68.03,60.62,62.37,40.22,2,hospital_medicine,>=5_years,high,0,0
V369,control,299.65,0,4,185.66,72.77,100.0,42.89,100.0,7.91,100.0,85.83,4,hospital_medicine,>=5_years,high,2,0
V370,control,26.63,1,1,233.78,38.14,42.12,14.5,29.03,72.15,44.63,26.41,4,emergency,>=5_years,low,0,0
V371,control,216.59,0,5,184.24,71.5,100.0,33.18,100.0,27.77,100.0,68.05,3,hospital_medicine,<5_years,high,2,0
V372,control,21.73,1,1,176.08,38.0,38.78,12.76,47.09,73.21,41.02,15.13,1,emergency,>=5_years,low,0,0
V373,control,21.84,1,1,184.74,38.8,42.22,12.26,39.03,71.22,45.03,23.02,3,critical_care,<5_years,low,0,0
V374,control,119.86,1,5,191.18,60.3,86.06,24.16,77.84,45.36,80.17,48.2,3,hospital_medicine,>=5_years,high,1,0
V375,control,23.76,1,1,163.87,41.08,50.06,12.91,41.87,75.31,41.55,24.78,2,critical_care,<5_years,low,0,0
V376,control,72.25,1,3,202.91,50.76,68.56,15.14,57.62,60.63,61.24,41.36,3,hospital_medicine,>=5_years,low,0,0
V377,control,107.86,1,5,201.14,58.42,80.77,25.37,70.14,50.01,78.18,46.07,2,emergency,<5_years,high,0,0
V378,control,44.78,1,2,171.42,45.67,54.88,10.05,56.42,65.72,53.74,33.19,1,emergency,<5_years,low,0,0
V379,control,49.54,1,2,175.09,48.81,58.98,15.33,51.55,75.95,52.85,38.21,3,critical_care,>=5_years,low,1,0
V380,control,23.06,1,1,159.24,41.19,44.74,23.07,48.49,67.99,40.03,22.83,4,hospital_medicine,<5_years,low,0,0
V381,control,78.7,1,3,182.35,50.23,69.97,13.3,60.36,58.46,65.3,33.99,3,critical_care,>=5_years,low,0,0
V382,control,22.66,1,1,204.81,41.43,45.28,17.43,40.91,75.51,39.8,29.67,2,critical_care,<5_years,low,0,0
V383,control,117.08,1,5,178.11,59.64,84.79,23.02,75.59,51.41,73.61,49.42,1,critical_care,<5_years,high,0,0
V384,control,106.52,1,4,184.78,58.97,80.1,23.5,70.94,57.83,74.59,46.88,3,critical_care,<5_years,high,1,0
V385,control,110.03,1,5,171.21,57.54,72.24,25.78,76.55,50.07,73.19,47.43,3,emergency,<5_years,high,1,0
V386,control,71.1,1,3,200.29,49.46,64.04,17.22,54.12,61.14,66.92,33.32,4,critical_care,>=5_years,high,2,0
V387,control,74.49,1,3,178.93,51.1,66.5,13.09,61.04,54.86,62.93,48.17,1,critical_care,<5_years,high,2,0
V388,control,64.21,1,3,175.27,49.33,64.44,19.29,57.63,60.48,58.95,35.22,2,critical_care,<5_years,low,0,0
V389,control,89.19,1,4,176.95,51.86,69.62,16.76,67.18,53.55,66.56,37.49,1,critical_care,<5_years,high,1,0
V390,control,113.31,1,5,175.14,57.71,78.37,24.44,70.23,52.87,75.19,45.16,3,hospital_medicine,<5_years,high,0,0
V391,control,48.31,1,2,197.76,44.37,48.28,16.46,52.44,64.46,55.21,29.35,4,critical_care,<5_years,low,1,0
V392,control,80.79,1,3,198.39,50.57,59.56,11.19,61.89,58.37,71.1,41.34,2,internal_medicine,<5_years,low,1,0
V393,control,72.18,1,3,167.54,52.12,64.74,19.52,68.21,61.48,63.71,35.06,1,critical_care,>=5_years,high,2,0
V394,control,111.83,1,5,196.53,55.02,76.07,25.82,75.99,36.5,76.49,39.26,4,emergency,<5_years,high,1,0
V395,control,72.46,1,3,188.46,47.99,62.36,16.77,55.17,56.22,61.45,35.96,4,critical_care,<5_years,high,2,0
V396,control,71.28,1,3,198.54,50.23,64.24,11.91,61.97,67.26,59.5,36.51,2,hospital_medicine,<5_years,high,2,0
V397,control,22.1,1,1,180.11,40.95,42.85,13.91,47.11,75.89,43.07,22.89,2,emergency,>=5_years,low,0,0
V398,control,53.06,1,2,208.76,47.7,57.19,11.46,53.83,73.73,52.58,37.39,3,emergency,>=5_years,low,0,0
V399,control,221.52,0,5,181.75,72.99,100.0,32.16,100.0,33.65,100.0,72.15,1,emergency,>=5_years,high,4,0
V400,control,42.47,1,2,173.29,42.15,49.02,12.3,45.21,71.75,45.67,28.95,1,hospital_medicine,<5_years,low,0,0
V401,control,28.29,1,1,168.64,39.34,39.75,14.88,43.27,73.06,40.96,24.1,3,hospital_medicine,<5_years,low,0,0
V402,control,117.98,1,5,182.58,60.3,80.57,22.44,76.4,50.61,84.21,47.56,2,critical_care,<5_years,high,0,0
V403,control,118.48,1,5,197.89,59.49,80.79,23.59,82.11,48.7,74.79,46.96,4,critical_care,<5_years,high,4,0
V404,control,72.35,1,3,193.49,49.9,59.78,15.64,61.87,66.42,59.63,36.05,3,critical_care,>=5_years,low,0,0
V405,control,86.31,1,4,200.56,52.56,66.68,20.41,59.84,59.77,67.79,40.9,1,emergency,>=5_years,high,0,0
V406,control,68.42,1,3,184.76,47.87,61.39,15.89,54.38,58.83,59.54,37.19,1,hospital_medicine,<5_years,low,0,0
V407,control,82.36,1,4,185.99,52.19,66.91,23.57,68.47,50.22,67.08,36.87,2,emergency,<5_years,high,0,0
V408,control,24.52,1,1,165.96,39.73,50.31,10.22,39.14,65.77,41.94,30.99,3,internal_medicine,<5_years,low,0,0
V409,control,91.01,1,4,192.65,52.72,79.16,20.15,67.68,51.31,59.55,38.48,1,hospital_medicine,<5_years,high,3,0
V410,control,66.89,1,3,181.95,51.69,66.41,16.58,60.01,63.25,67.85,36.04,2,hospital_medicine,<5_years,low,0,0
V411,control,40.97,1,2,165.84,43.55,47.17,12.66,53.44,63.58,53.27,31.21,1,hospital_medicine,>=5_years,low,0,0
V412,control,47.11,1,2,181.32,41.56,48.19,11.99,42.83,67.04,49.63,29.68,3,hospital_medicine,>=5_years,low,0,0
V413,control,41.64,1,2,193.42,43.01,53.06,11.27,37.28,72.4,56.49,27.57,3,hospital_medicine,<5_years,low,0,0
V414,control,22.66,1,1,168.76,38.58,38.18,11.53,37.55,76.44,42.13,25.65,4,hospital_medicine,<5_years,low,0,0
V415,control,69.86,1,3,184.61,50.89,63.99,12.21,65.66,60.66,68.47,34.35,2,hospital_medicine,>=5_years,low,1,0
V416,control,43.45,1,2,182.39,44.79,53.89,19.55,46.77,60.32,52.16,36.07,2,critical_care,>=5_years,low,0,0
V417,control,42.13,1,2,198.65,42.17,53.23,13.05,42.01,66.31,47.46,30.93,1,internal_medicine,>=5_years,low,1,0
V418,control,45.09,1,2,204.24,43.89,50.35,15.41,46.94,72.81,49.22,28.6,1,emergency,>=5_years,low,1,0
V419,control,93.28,1,4,201.21,53.13,63.75,20.38,68.06,50.09,68.84,47.67,3,internal_medicine,>=5_years,high,3,0
V420,control,98.32,1,4,190.49,57.31,82.66,19.14,80.39,59.38,63.7,38.56,3,hospital_medicine,<5_years,high,2,0
V421,control,99.53,1,4,193.18,55.5,78.54,23.01,66.96,50.24,67.4,46.85,4,internal_medicine,>=5_years,high,0,0
V422,control,43.04,1,2,178.25,45.94,51.39,12.08,55.87,66.78,55.03,34.52,3,hospital_medicine,>=5_years,low,0,0
